1149	9	502
1149	10	232
1150	1	404
1150	2	164
1150	3	177
1150	4	432
1150	5	258
1150	6	229
1150	7	388
1150	8	345
1150	9	534
1150	10	329
1151	1	344
1151	2	178
1151	3	269
1151	4	305
1151	5	209
1151	6	210
1151	7	342
1151	8	315
1151	9	408
1151	10	241
1152	1	296
1152	2	161
1152	3	243
1152	4	408
1152	5	144
1152	6	262
1152	7	359
1152	8	343
1152	9	509
1152	10	287
1153	1	74
1153	2	66
1153	3	68
1153	4	112
1153	5	0
1153	6	30
1153	7	86
1153	8	127
1153	9	187
1153	10	111
1154	3	111
1154	7	143
1154	9	267
1155	1	366
1155	2	103
1155	3	240
1155	4	457
1155	5	257
1155	6	175
1155	7	280
1155	8	321
1155	9	579
1155	10	340
1156	1	363
1156	2	217
1156	3	340
1156	4	509
1156	5	132
1156	6	211
1156	7	302
1156	8	373
1156	9	582
1156	10	252
1157	1	397
1157	2	202
1157	3	262
1157	4	483
1157	5	184
1157	6	230
1157	7	336
1157	8	343
1157	9	644
1157	10	292
1158	1	350
1158	2	158
1158	3	152
1158	4	345
1158	5	205
1158	6	171
1158	7	263
1158	8	343
1158	9	460
1158	10	225
1159	1	303
1159	2	162
1159	3	281
1159	4	454
1159	5	210
1159	6	273
1159	7	299
1159	8	317
1159	9	602
1159	10	327
1160	1	111
1160	2	46
1160	3	79
1160	4	155
1160	5	55
1160	6	62
1160	7	137
1160	8	175
1160	9	168
1160	10	75
1161	9	196
1162	1	413
1162	2	142
1162	3	352
1162	4	514
1162	5	232
1162	6	208
1162	7	247
1162	8	397
1162	9	551
1162	10	451
1163	1	362
1163	2	228
1163	3	275
1163	4	600
1163	5	168
1163	6	231
1163	7	299
1163	8	442
1163	9	539
1163	10	370
1164	1	377
1164	2	230
1164	3	237
1164	4	442
1164	5	248
1164	6	213
1164	7	267
1164	8	460
1164	9	529
1164	10	307
1165	1	381
1165	2	138
1165	3	142
1165	4	340
1165	5	140
1165	6	179
1165	7	189
1165	8	403
1165	9	362
1165	10	324
1166	1	405
1166	2	209
1166	3	223
1166	4	486
1166	5	215
1166	6	285
1166	7	275
1166	8	494
1166	9	520
1166	10	418
1167	1	121
1167	3	1
1167	4	178
1167	5	28
1167	6	79
1167	7	126
1167	8	257
1167	9	164
1167	10	207
1168	1	459
1168	2	164
1168	3	251
1168	4	577
1168	5	280
1168	6	219
1168	7	293
1168	8	415
1168	9	568
1168	10	416
1169	1	475
1169	2	222
1169	3	267
1169	4	615
1169	5	181
1169	6	200
1169	7	350
1169	8	504
1169	9	562
1169	10	436
1170	1	493
1170	2	129
1170	3	211
1170	4	567
1170	5	206
1170	6	209
1170	7	258
1170	8	413
1170	9	546
1170	10	400
1171	1	351
1171	2	215
1171	3	120
1171	4	409
1171	5	167
1171	6	177
1171	7	255
1171	8	257
1171	9	397
1171	10	311
1172	1	450
1172	2	233
1172	3	259
1172	4	448
1172	5	316
1172	6	285
1172	7	293
1172	8	324
1172	9	600
1172	10	372
1173	1	158
1173	2	96
1173	3	96
1173	4	175
1173	5	121
1173	6	55
1173	7	61
1173	8	242
1173	9	241
1174	1	492
1174	2	224
1174	3	267
1174	4	493
1174	5	273
1174	6	203
1174	7	273
1174	8	477
1174	9	587
1174	10	471
1175	1	390
1175	2	222
1175	3	394
1175	4	692
1175	5	229
1175	6	208
1175	7	316
1175	8	536
1175	9	587
1175	10	382
1176	1	429
1176	2	192
1176	3	284
1176	4	495
1176	5	218
1176	6	224
1176	7	290
1176	8	452
1176	9	551
1176	10	351
1177	1	298
1177	2	153
1177	3	165
1177	4	380
1177	5	137
1177	6	194
1177	7	266
1177	8	330
1177	9	442
1177	10	249
1178	1	342
1178	2	141
1178	3	254
1178	4	424
1178	5	124
1178	6	256
1178	7	334
1178	8	344
1178	9	581
1178	10	371
1179	1	81
1179	3	85
1179	4	178
1179	5	25
1179	6	57
1179	7	200
1179	8	153
1179	9	161
1179	10	57
1180	1	394
1180	2	125
1180	3	309
1180	4	357
1180	5	304
1180	6	198
1180	7	260
1180	8	343
1180	9	588
1180	10	371
1181	1	363
1181	2	226
1181	3	242
1181	4	504
1181	5	196
1181	6	208
1181	7	320
1181	8	395
1181	9	663
1181	10	222
1182	1	379
1182	2	239
1182	3	187
1182	4	479
1182	5	184
1182	6	217
1182	7	376
1182	8	303
1182	9	629
1182	10	265
1183	1	311
1183	2	180
1183	3	213
1183	4	344
1183	5	155
1183	6	180
1183	7	264
1183	8	299
1183	9	411
1183	10	204
1184	1	312
1184	2	219
1184	3	271
1184	4	446
1184	5	176
1184	6	258
1184	7	341
1184	8	339
1184	9	645
1184	10	250
1185	2	49
1185	3	72
1185	4	128
1185	5	61
1185	6	42
1185	7	122
1185	8	174
1185	9	253
1185	10	104
1186	1	333
1186	2	113
1186	3	345
1186	4	400
1186	5	303
1186	6	180
1186	7	277
1186	8	374
1186	9	630
1186	10	370
1187	1	312
1187	2	197
1187	3	268
1187	4	474
1187	5	157
1187	6	212
1187	7	339
1187	8	452
1187	9	518
1187	10	303
1188	1	419
1188	2	212
1188	3	297
1188	4	434
1188	5	169
1188	6	219
1188	7	305
1188	8	384
1188	9	521
1188	10	334
1189	1	297
1189	2	124
1189	3	142
1189	4	300
1189	5	131
1189	6	177
1189	7	205
1189	8	292
1189	9	356
1189	10	213
1190	1	274
1190	2	138
1190	3	163
1190	4	353
1190	5	124
1190	6	199
1190	7	219
1190	8	392
1190	9	371
1190	10	269
1191	1	151
1191	3	31
1191	4	122
1191	5	0
1191	6	53
1191	7	109
1191	8	215
1191	9	165
1191	10	130
1192	1	460
1192	2	145
1192	3	245
1192	4	490
1192	5	342
1192	6	211
1192	7	284
1192	8	446
1192	9	531
1192	10	521
1193	1	331
1193	2	218
1193	3	243
1193	4	710
1193	5	201
1193	6	202
1193	7	356
1193	8	612
1193	9	521
1193	10	344
1194	1	441
1194	2	225
1194	3	177
1194	4	510
1194	5	184
1194	6	227
1194	7	368
1194	8	427
1194	9	503
1194	10	322
1195	1	415
1195	2	163
1195	3	196
1195	4	420
1195	5	249
1195	6	240
1195	7	304
1195	8	411
1195	9	422
1195	10	356
1196	1	409
1196	2	299
1196	3	344
1196	4	535
1196	5	295
1196	6	306
1196	7	322
1196	8	458
1196	9	643
1196	10	424
1197	1	171
1197	2	149
1197	3	56
1197	4	178
1197	5	24
1197	6	82
1197	7	128
1197	8	155
1197	9	334
1197	10	159
1198	1	460
1198	2	143
1198	3	276
1198	4	444
1198	5	384
1198	6	225
1198	7	295
1198	8	428
1198	9	539
1198	10	434
1199	1	331
1199	2	291
1199	3	236
1199	4	632
1199	5	243
1199	6	225
1199	7	284
1199	8	555
1199	9	549
1199	10	378
1200	1	421
1200	2	250
1200	3	257
1200	4	491
1200	5	193
1200	6	192
1200	7	332
1200	8	492
1200	9	508
1200	10	385
1201	1	319
1201	2	192
1201	3	228
1201	4	441
1201	5	194
1201	6	207
1201	7	278
1201	8	370
1201	9	419
1201	10	322
1202	1	437
1202	2	210
1202	3	242
1202	4	434
1202	5	199
1202	6	299
1202	7	284
1202	8	409
1202	9	622
1202	10	301
1203	1	136
1203	3	25
1203	4	164
1203	5	52
1203	6	75
1203	8	209
1203	9	284
1203	10	108
1204	10	169
1205	1	391
1205	2	165
1205	3	342
1205	4	441
1205	5	257
1205	6	204
1205	7	365
1205	8	373
1205	9	663
1205	10	364
1206	1	338
1206	2	166
1206	3	291
1206	4	515
1206	5	279
1206	6	278
1206	7	481
1206	8	353
1206	9	629
1206	10	275
1207	1	372
1207	2	208
1207	3	239
1207	4	412
1207	5	219
1207	6	242
1207	7	351
1207	8	422
1207	9	608
1207	10	282
1208	1	350
1208	2	135
1208	3	203
1208	4	342
1208	5	186
1208	6	160
1208	7	234
1208	8	332
1208	9	467
1208	10	240
1209	1	384
1209	2	153
1209	3	243
1209	4	405
1209	5	223
1209	6	243
1209	7	314
1209	8	346
1209	9	530
1209	10	223
1210	1	88
1210	2	57
1210	3	29
1210	4	150
1210	5	35
1210	6	55
1210	7	102
1210	8	118
1210	9	193
1210	10	73
1211	6	111
1212	1	314
1212	2	173
1212	3	429
1212	4	498
1212	5	218
1212	6	233
1212	7	313
1212	8	375
1212	9	617
1212	10	390
1213	1	368
1213	2	243
1213	3	234
1213	4	492
1213	5	207
1213	6	205
1213	7	330
1213	8	473
1213	9	723
1213	10	344
1214	1	353
1214	2	182
1214	3	218
1214	4	491
1214	5	239
1214	6	237
1214	7	378
1214	8	351
1214	9	704
1214	10	308
1215	1	324
1215	3	188
1215	4	345
1215	5	199
1215	6	173
1215	7	303
1215	8	360
1215	9	413
1215	10	227
1216	1	360
1216	2	166
1216	3	234
1216	4	419
1216	5	161
1216	6	250
1216	7	243
1216	8	366
1216	9	581
1216	10	312
1217	1	118
1217	2	39
1217	3	135
1217	4	106
1217	5	25
1217	6	59
1217	7	82
1217	8	174
1217	9	222
1217	10	78
1218	7	113
1219	1	337
1219	2	153
1219	3	337
1219	4	540
1219	5	292
1219	6	211
1219	7	372
1219	8	427
1219	9	513
1219	10	454
1220	1	437
1220	2	235
1220	3	306
1220	4	596
1220	5	158
1220	6	233
1220	7	290
1220	8	564
1220	9	612
1220	10	363
1221	1	464
1221	2	178
1221	3	159
1221	4	528
1221	5	219
1221	6	256
1221	7	329
1221	8	549
1221	9	618
1221	10	382
1222	1	330
1222	2	211
1222	3	141
1222	4	445
1222	5	213
1222	6	207
1222	7	325
1222	8	473
1222	9	401
1222	10	414
1223	1	432
1223	2	175
1223	3	228
1223	4	491
1223	5	294
1223	6	265
1223	7	269
1223	8	529
1223	9	529
1223	10	315
1224	1	84
1224	2	56
1224	3	69
1224	4	193
1224	5	55
1224	6	44
1224	7	161
1224	8	219
1224	9	200
1224	10	138
1225	1	471
1225	2	190
1225	3	296
1225	4	524
1225	5	259
1225	6	199
1225	7	242
1225	8	400
1225	9	556
1225	10	406
1226	1	486
1226	2	266
1226	3	235
1226	4	629
1226	5	191
1226	6	195
1226	7	335
1226	8	395
1226	9	584
1226	10	483
1227	1	389
1227	2	148
1227	3	170
1227	4	445
1227	5	138
1227	6	207
1227	7	231
1227	8	278
1227	9	488
1227	10	268
1228	5	202
1228	9	382
1228	10	336
1229	6	68
1229	10	145
1230	1	326
1230	2	293
1230	3	281
1230	4	479
1230	5	218
1230	6	241
1230	7	199
1230	8	470
1230	9	635
1230	10	708
1231	1	420
1231	2	177
1231	3	331
1231	4	564
1231	5	208
1231	6	208
1231	7	352
1231	8	418
1231	9	572
1231	10	393
1232	1	399
1232	2	211
1232	3	277
1232	4	620
1232	5	212
1232	6	208
1232	7	295
1232	8	517
1232	9	661
1232	10	340
1233	1	405
1233	2	163
1233	3	244
1233	4	487
1233	5	247
1233	6	195
1233	7	360
1233	8	456
1233	9	680
1233	10	326
1234	1	286
1234	2	174
1234	3	163
1234	4	344
1234	5	177
1234	6	182
1234	7	208
1234	8	338
1234	9	485
1234	10	238
1235	1	292
1235	2	233
1235	4	402
1235	5	161
1235	6	293
1235	7	348
1235	8	364
1235	9	678
1235	10	398
1236	1	116
1236	2	54
1236	4	178
1236	5	0
1236	6	60
1236	9	218
1237	1	418
1237	2	190
1237	3	298
1237	4	446
1237	5	233
1237	6	236
1237	7	318
1237	8	375
1237	9	723
1237	10	442
1238	2	179
1238	3	295
1238	4	541
1238	5	137
1238	6	216
1238	7	345
1238	9	831
1238	10	337
1239	1	363
1239	2	265
1239	3	182
1239	4	491
1239	6	217
1239	7	326
1239	8	360
1239	9	777
1239	10	237
1240	1	307
1240	2	146
1240	3	217
1240	4	380
1240	6	198
1240	7	186
1240	8	350
1240	9	526
1240	10	258
1241	1	289
1241	2	243
1241	3	258
1241	4	460
1241	6	282
1241	9	794
1242	1	372
1242	5	207
1242	6	230
1242	9	772
1243	6	235
1243	8	430
1243	9	705
1243	10	411
1244	2	143
1244	3	125
1244	4	298
1244	6	151
1244	8	338
1244	10	335
1245	2	142
1245	4	357
1245	6	223
1245	8	394
1245	9	446
1245	10	358
1246	1	156
1246	2	1
1246	3	56
1246	4	145
1246	5	0
1246	6	48
1246	7	89
1246	8	253
1246	9	190
1246	10	153
1247	1	177
1247	2	65
1247	3	80
1247	4	344
1247	5	81
1247	6	128
1247	7	112
1247	8	335
1247	9	325
1247	10	368
1248	1	439
1248	2	169
1248	3	250
1248	4	505
1248	5	287
1248	6	199
1248	7	251
1248	8	396
1248	9	547
1248	10	543
1249	1	295
1249	2	165
1249	3	276
1249	4	683
1249	5	164
1249	6	176
1249	7	306
1249	8	601
1249	9	620
1249	10	399
