1293	6	73
1293	7	99
1293	8	93
1293	9	162
1293	10	8
1294	1	399
1294	2	237
1294	3	446
1294	4	615
1294	5	541
1294	6	349
1294	7	315
1294	8	662
1294	9	1030
1294	10	337
1295	1	416
1295	2	322
1295	3	427
1295	4	605
1295	5	562
1295	6	352
1295	7	438
1295	8	707
1295	9	1080
1295	10	394
1296	1	368
1296	2	271
1296	3	330
1296	4	501
1296	5	418
1296	6	354
1296	7	389
1296	8	495
1296	9	1136
1296	10	332
1297	1	352
1297	2	187
1297	3	233
1297	4	294
1297	5	299
1297	6	254
1297	7	270
1297	8	452
1297	9	739
1297	10	259
1298	1	470
1298	2	197
1298	3	314
1298	4	460
1298	5	395
1298	6	364
1298	7	317
1298	8	410
1298	9	924
1298	10	352
1299	1	151
1299	2	21
1299	3	56
1299	4	52
1299	5	82
1299	6	51
1299	7	33
1299	8	164
1299	9	165
1299	10	0
1300	1	393
1300	2	222
1300	3	372
1300	4	508
1300	5	614
1300	6	315
1300	7	293
1300	8	630
1300	9	620
1300	10	418
1301	1	510
1301	2	381
1301	3	488
1301	4	627
1301	5	715
1301	6	416
1301	7	394
1301	8	729
1301	9	888
1301	10	488
1302	1	405
1302	2	160
1302	3	272
1302	4	534
1302	5	352
1302	6	269
1302	7	268
1302	8	501
1302	9	738
1302	10	333
1303	1	327
1303	2	137
1303	3	210
1303	4	348
1303	5	243
1303	6	227
1303	7	240
1303	8	420
1303	9	579
1303	10	268
1304	1	352
1304	2	199
1304	3	266
1304	4	425
1304	5	351
1304	6	303
1304	7	287
1304	8	437
1304	9	833
1304	10	258
1305	1	63
1305	2	31
1305	3	47
1305	4	108
1305	5	121
1305	6	42
1305	7	57
1305	8	188
1305	9	119
1305	10	0
1306	6	82
1307	1	395
1307	2	110
1307	3	380
1307	4	568
1307	5	464
1307	6	284
1307	7	212
1307	8	654
1307	9	764
1307	10	295
1308	1	385
1308	2	267
1308	3	378
1308	4	616
1308	5	562
1308	6	345
1308	7	389
1308	8	682
1308	9	818
1308	10	356
1309	1	289
1309	2	147
1309	3	193
1309	4	488
1309	5	405
1309	6	305
1309	7	300
1309	8	484
1309	9	741
1309	10	255
1310	1	302
1310	2	78
1310	3	240
1310	4	362
1310	5	273
1310	6	206
1310	7	238
1310	8	379
1310	9	590
1310	10	181
1311	1	334
1311	2	156
1311	3	270
1311	4	455
1311	5	350
1311	6	293
1311	7	269
1311	8	358
1311	9	788
1311	10	295
1312	1	102
1312	2	11
1312	3	42
1312	4	44
1312	5	23
1312	6	49
1312	7	48
1312	8	116
1312	9	117
1312	10	30
1313	1	125
1314	1	450
1314	2	180
1314	3	279
1314	4	502
1314	5	466
1314	6	311
1314	7	277
1314	8	703
1314	9	822
1314	10	324
1315	1	304
1315	2	237
1315	3	330
1315	4	684
1315	5	533
1315	6	337
1315	7	350
1315	8	766
1315	9	1019
1315	10	228
1316	1	391
1316	2	193
1316	3	237
1316	4	583
1316	5	379
1316	6	320
1316	7	314
1316	8	473
1316	9	889
1316	10	375
1317	1	274
1317	2	185
1317	3	323
1317	4	260
1317	5	283
1317	6	255
1317	7	184
1317	8	369
1317	9	659
1317	10	229
1318	1	417
1318	2	222
1318	3	337
1318	4	479
1318	5	354
1318	6	378
1318	7	274
1318	8	447
1318	9	946
1318	10	356
1319	1	112
1319	2	80
1319	3	73
1319	4	143
1319	5	117
1319	6	74
1319	7	74
1319	8	106
1319	9	265
1319	10	3
1320	9	296
1321	1	422
1321	2	194
1321	3	421
1321	4	650
1321	5	619
1321	6	380
1321	7	330
1321	8	646
1321	9	1336
1321	10	453
1322	1	371
1322	2	278
1322	3	469
1322	4	662
1322	5	556
1322	6	376
1322	7	396
1322	8	751
1322	9	1340
1322	10	384
1323	1	345
1323	2	299
1323	3	346
1323	4	609
1323	5	403
1323	6	334
1323	7	378
1323	8	529
1323	9	1346
1323	10	337
1324	1	373
1324	2	208
1324	3	278
1324	4	359
1324	5	257
1324	6	284
1324	7	238
1324	8	415
1324	9	917
1324	10	254
1325	1	437
1325	2	252
1325	3	319
1325	4	509
1325	5	313
1325	6	460
1325	7	294
1325	8	417
1325	9	1120
1325	10	329
1326	6	26
1326	9	359
1327	4	106
1327	6	0
1327	9	213
1328	1	431
1328	4	596
1328	5	675
1328	6	359
1328	8	744
1328	9	1223
1329	1	339
1329	2	325
1329	3	304
1329	4	669
1329	5	675
1329	6	381
1329	7	439
1329	8	787
1329	9	1003
1329	10	407
1330	1	391
1330	2	268
1330	3	308
1330	4	554
1330	5	442
1330	6	337
1330	7	310
1330	8	503
1330	9	737
1330	10	415
1331	1	337
1331	2	138
1331	3	238
1331	4	304
1331	5	299
1331	6	246
1331	7	180
1331	8	367
1331	9	494
1331	10	303
1332	1	381
1332	2	170
1332	3	254
1332	4	462
1332	5	321
1332	6	283
1332	7	245
1332	8	458
1332	9	777
1332	10	392
1333	1	167
1333	2	66
1333	3	53
1333	4	146
1333	5	145
1333	6	91
1333	7	104
1333	8	209
1333	9	181
1333	10	98
1334	1	531
1334	2	361
1334	3	374
1334	4	726
1334	5	656
1334	6	465
1334	7	355
1334	8	794
1334	9	1129
1334	10	417
1335	1	495
1335	2	468
1335	3	388
1335	4	716
1335	5	605
1335	6	416
1335	7	451
1335	8	786
1335	9	1122
1335	10	417
1336	1	339
1336	2	284
1336	3	300
1336	4	687
1336	5	530
1336	6	396
1336	7	328
1336	8	667
1336	9	1031
1336	10	399
1337	1	272
1337	2	257
1337	3	179
1337	4	352
1337	5	354
1337	6	288
1337	7	242
1337	8	320
1337	9	549
1337	10	214
1338	1	404
1338	2	308
1338	3	256
1338	4	475
1338	5	458
1338	6	352
1338	7	297
1338	8	425
1338	9	849
1338	10	350
1339	1	124
1339	2	31
1339	3	125
1339	4	124
1339	5	129
1339	6	100
1339	7	73
1339	8	159
1339	9	172
1340	5	278
1340	6	350
1340	9	435
1341	1	513
1341	2	368
1341	3	254
1341	4	558
1341	5	591
1341	6	398
1341	7	349
1341	8	736
1341	9	996
1341	10	455
1342	1	387
1342	2	361
1342	3	325
1342	4	824
1342	5	582
1342	6	347
1342	7	467
1342	8	718
1342	9	1089
1342	10	373
1343	1	448
1343	2	236
1343	3	311
1343	4	684
1343	5	354
1343	6	339
1343	7	344
1343	8	604
1343	9	958
1343	10	381
1344	1	339
1344	2	141
1344	3	215
1344	4	393
1344	5	285
1344	6	248
1344	7	275
1344	8	325
1344	9	566
1344	10	264
1345	1	480
1345	2	358
1345	3	322
1345	4	560
1345	5	453
1345	6	394
1345	7	438
1345	8	477
1345	9	926
1345	10	535
1346	1	159
1346	2	85
1346	3	34
1346	4	130
1346	5	162
1346	6	124
1346	7	220
1346	8	214
1346	9	236
1346	10	45
1347	1	204
1347	2	107
1347	3	141
1347	4	215
1347	5	238
1347	6	120
1347	7	148
1347	8	197
1347	9	196
1347	10	109
1348	1	499
1348	2	362
1348	3	602
1348	4	630
1348	5	663
1348	6	479
1348	7	486
1348	8	692
1348	9	1032
1348	10	586
1349	1	677
1349	2	609
1349	3	401
1349	4	781
1349	5	585
1349	6	456
1349	7	446
1349	8	775
1349	9	1150
1349	10	440
1350	1	547
1350	2	238
1350	3	355
1350	4	559
1350	5	456
1350	6	380
1350	7	382
1350	8	538
1350	9	1144
1350	10	383
1351	1	474
1351	2	293
1351	3	260
1351	4	470
1351	5	407
1351	6	337
1351	7	284
1351	8	438
1351	9	873
1351	10	320
1352	2	321
1352	8	524
1352	9	707
1352	10	399
1353	1	559
1353	2	289
1353	3	316
1353	4	600
1353	5	387
1353	6	385
1353	7	326
1353	8	564
1353	9	832
1353	10	469
1354	1	281
1354	2	70
1354	3	121
1354	4	217
1354	5	115
1354	6	86
1354	7	60
1354	8	262
1354	9	231
1354	10	175
1355	5	241
1355	8	358
1355	9	340
1356	1	640
1356	2	272
1356	3	406
1356	4	732
1356	5	636
1356	6	454
1356	7	320
1356	8	800
1356	9	997
1356	10	520
1357	1	701
1357	2	503
1357	3	366
1357	4	781
1357	5	601
1357	6	497
1357	7	491
1357	8	975
1357	9	1069
1357	10	579
1358	1	563
1358	2	214
1358	3	274
1358	4	674
1358	5	474
1358	6	380
1358	7	396
1358	8	628
1358	9	1066
1358	10	464
1359	1	441
1359	2	290
1359	3	207
1359	4	494
1359	5	374
1359	6	334
1359	7	265
1359	8	455
1359	9	778
1359	10	439
1360	1	482
1360	2	284
1360	3	298
1360	4	582
1360	5	398
1360	6	371
1360	7	260
1360	8	481
1360	9	836
1360	10	382
1361	1	209
1361	2	85
1361	3	93
1361	4	155
1361	5	126
1361	6	130
1361	7	104
1361	8	207
1361	9	245
1361	10	73
1362	6	164
1363	1	528
1363	2	313
1363	3	397
1363	4	692
1363	5	663
1363	6	366
1363	7	395
1363	8	622
1363	9	918
1363	10	498
1364	1	621
1364	2	533
1364	3	412
1364	4	865
1364	5	642
1364	6	403
1364	7	399
1364	8	848
1364	9	1089
1364	10	511
1365	1	447
1365	2	199
1365	3	302
1365	4	654
1365	5	462
1365	6	378
1365	7	314
1365	8	555
1365	9	989
1365	10	388
1366	1	422
1366	2	260
1366	3	223
1366	4	521
1366	5	362
1366	6	308
1366	7	266
1366	8	488
1366	9	695
1366	10	368
1367	1	483
1367	2	248
1367	3	353
1367	4	566
1367	5	409
1367	6	366
1367	7	332
1367	8	493
1367	9	985
1367	10	373
1368	1	231
1368	2	70
1368	3	84
1368	4	197
1368	5	119
1368	6	106
1368	7	77
1368	8	224
1368	9	254
1368	10	106
1369	5	180
1369	6	147
1370	1	434
1370	2	195
1370	3	345
1370	4	634
1370	5	503
1370	6	257
1370	7	237
1370	8	609
1370	9	724
1370	10	344
1371	1	421
1371	2	369
1371	3	352
1371	4	744
1371	5	501
1371	6	335
1371	7	365
1371	8	550
1371	9	821
1371	10	327
1372	1	534
1372	2	211
1372	3	350
1372	4	560
1372	5	468
1372	6	284
1372	7	350
1372	8	480
1372	9	754
1372	10	335
1373	1	462
1373	2	206
1373	3	261
1373	4	449
1373	5	295
1373	6	257
1373	7	196
1373	8	387
1373	9	737
1373	10	280
1374	1	494
1374	2	282
1374	3	277
1374	4	514
1374	5	301
1374	6	334
1374	7	328
1374	8	382
1374	9	924
1374	10	381
1375	1	170
1375	2	29
1375	3	49
1375	4	93
1375	5	112
1375	6	60
1375	7	68
1375	8	134
1375	9	259
1375	10	28
1376	9	305
1377	1	447
1377	2	169
1377	3	379
1377	4	681
1377	5	524
1377	6	300
1377	7	308
1377	8	631
1377	9	923
1377	10	373
1378	1	461
1378	2	354
1378	3	480
1378	4	783
1378	5	546
1378	6	385
1378	7	403
1378	8	718
1378	9	1121
1378	10	403
1379	1	492
1379	2	257
1379	3	281
1379	4	574
1379	5	420
1379	6	294
1379	7	341
1379	8	547
1379	9	1133
1379	10	387
1380	1	445
1380	2	248
1380	3	262
1380	4	389
1380	5	366
1380	6	275
1380	7	201
1380	8	342
1380	9	796
1380	10	362
1381	1	536
1381	2	252
1381	3	308
1381	4	533
1381	5	362
1381	6	361
1381	7	367
1381	8	430
1381	9	883
1381	10	364
1382	1	257
1382	2	64
1382	3	72
1382	4	127
1382	5	81
1382	6	67
1382	7	79
1382	8	137
1382	9	156
1383	1	271
1383	2	14
1383	6	58
1384	1	540
1384	2	141
1384	3	313
1384	4	653
1384	5	577
1384	6	324
1384	7	310
1384	8	605
1384	9	721
1384	10	408
1385	1	534
1385	2	355
1385	3	379
1385	4	697
1385	5	619
1385	6	390
1385	7	391
1385	8	671
1385	9	699
1385	10	379
1386	1	624
1386	2	209
1386	3	315
1386	4	610
1386	5	458
1386	6	356
1386	7	322
1386	8	472
1386	9	793
1386	10	436
1387	1	457
1387	2	155
1387	3	160
1387	4	432
1387	5	201
1387	6	245
1387	7	201
1387	8	395
1387	9	511
1387	10	215
1388	1	475
1388	2	172
1388	3	253
1388	4	431
1388	5	252
1388	6	317
1388	7	279
1388	8	407
1388	9	686
1388	10	331
1389	1	148
1389	2	42
1389	3	31
1389	4	156
1389	5	99
1389	6	69
1389	7	76
1389	8	149
1389	9	149
1389	10	0
1390	1	413
1390	2	191
1390	3	278
1390	4	573
1390	5	388
1390	6	291
1390	7	255
1390	8	552
1390	9	730
1390	10	281
1391	1	422
1391	2	262
1391	3	328
1391	4	666
1391	5	409
1391	6	334
1391	7	372
1391	8	645
1391	9	734
1391	10	281
1392	1	351
1392	2	175
1392	3	177
1392	4	569
1392	5	338
1392	6	296
1392	7	279
1392	8	444
1392	9	728
1392	10	295
1393	1	335
1393	2	99
1393	3	119
1393	4	315
1393	5	271
1393	6	204
1393	7	231
1393	8	280
1393	9	556
1393	10	137
1394	1	394
1394	2	148
1394	3	252
1394	4	470
1394	5	374
1394	6	320
1394	7	273
1394	8	360
1394	9	814
1394	10	218
1395	1	101
1395	2	10
1395	3	63
1395	4	130
1395	5	43
1395	6	43
1395	7	29
1395	8	151
1395	9	136
1395	10	27
1396	4	280
1396	6	177
1397	1	414
1397	2	217
1397	3	303
1397	4	635
1397	5	503
1397	6	310
1397	7	199
1397	8	610
1397	9	641
1397	10	256
1398	1	366
1398	2	369
1398	3	314
1398	4	730
1398	5	578
1398	6	368
1398	7	288
1398	8	567
1398	9	766
1398	10	260
1399	1	470
1399	2	191
1399	3	374
1399	4	533
1399	5	433
1399	6	296
1399	7	272
1399	8	500
1399	9	754
1399	10	251
1400	1	387
1400	2	173
1400	3	236
1400	4	389
1400	5	256
1400	6	262
1400	7	254
1400	8	355
1400	9	691
1400	10	225
1401	1	442
1401	2	257
1401	3	279
1401	4	494
1401	5	302
1401	6	319
1401	7	323
1401	8	363
1401	9	855
1401	10	337
1402	1	157
1402	3	65
1402	4	60
1402	5	114
1402	6	70
1402	7	52
1402	8	122
1402	9	273
1402	10	18
1403	1	417
1403	2	157
1403	3	367
1403	4	646
1403	5	522
1403	6	332
1403	7	304
1403	8	598
1403	9	903
1403	10	293
1404	1	493
1404	2	358
1404	3	473
1404	4	773
1404	5	610
1404	6	391
1404	7	379
1404	8	688
1404	9	1207
1404	10	361
1405	1	469
1405	2	240
1405	3	325
1405	4	631
1405	5	384
1405	6	315
1405	7	360
1405	8	532
1405	9	1212
1405	10	305
1406	1	425
1406	2	260
1406	3	272
1406	4	341
1406	5	279
1406	6	274
1406	7	245
1406	8	397
1406	9	814
1406	10	265
1407	1	509
1407	2	225
1407	3	312
1407	4	525
1407	5	373
1407	6	352
1407	7	355
1407	8	388
1407	9	870
1407	10	360
1408	1	185
1408	2	0
1408	3	51
1408	4	68
1408	5	98
1408	6	49
1408	7	58
1408	8	75
1408	9	91
1408	10	0
1409	6	30
1409	8	137
1409	9	7
1409	10	2
1410	9	684
1411	1	432
1411	2	192
1411	3	348
1411	4	565
1411	5	471
1411	6	336
1411	7	323
1411	8	469
1411	9	656
1411	10	362
1412	1	416
1412	2	162
1412	3	231
1412	4	355
1412	5	340
1412	6	265
1412	7	253
1412	8	340
1412	9	558
1412	10	354
1413	1	412
1413	2	157
1413	3	261
1413	4	508
1413	5	259
1413	6	287
1413	7	246
1413	8	357
1413	9	658
1413	10	308
1414	1	112
1414	2	0
1414	3	25
1414	5	56
1414	6	49
1414	7	41
1414	8	139
1414	9	85
1414	10	22
1415	3	42
1415	6	89
1415	9	176
1416	1	301
1416	2	210
1416	3	297
1416	4	627
1416	5	464
1416	6	320
1416	7	267
1416	8	566
1416	9	702
1416	10	275
1417	1	383
1417	2	328
1417	3	356
1417	4	663
1417	5	516
1417	6	325
1417	7	343
1417	8	619
1417	9	797
1417	10	279
1418	1	348
1418	2	113
1418	3	304
1418	4	614
1418	5	339
1418	6	305
1418	7	305
1418	8	467
1418	9	750
1418	10	252
1419	1	283
1419	2	167
1419	3	151
1419	4	412
1419	5	280
1419	6	233
1419	7	253
1419	8	355
1419	9	571
1419	10	185
1420	1	381
1420	2	193
1420	3	227
1420	4	465
1420	5	410
1420	6	318
1420	7	329
1420	8	321
1420	9	775
1420	10	294
1421	1	132
1421	2	4
1421	3	59
1421	4	67
1421	5	86
1421	6	36
1421	7	16
1421	8	123
1421	9	164
1421	10	0
1422	1	379
1422	2	197
1422	3	237
1422	4	547
1422	5	508
1422	6	305
1422	7	261
1422	8	580
1422	9	667
1422	10	329
1423	1	362
1423	2	239
1423	3	347
1423	4	668
1423	5	560
1423	6	279
1423	7	297
1423	8	603
1423	9	697
1423	10	295
1424	1	331
1424	2	140
1424	3	263
1424	4	559
1424	5	364
1424	6	268
1424	7	263
1424	8	493
1424	9	746
1424	10	265
1425	1	321
1425	2	136
1425	3	149
1425	4	355
1425	5	218
1425	6	227
1425	7	243
1425	8	325
1425	9	524
1425	10	191
1426	1	427
1426	2	185
1426	3	279
1426	4	407
1426	5	306
1426	6	305
1426	7	217
1426	8	393
1426	9	706
1426	10	300
1427	2	57
1427	3	0
1427	4	98
1427	6	80
1427	8	141
1427	9	86
1427	10	0
1428	1	170
1428	2	41
1428	4	166
1428	9	49
1428	10	62
1429	1	409
1429	2	158
1429	3	438
1429	4	511
1429	5	503
1429	6	321
1429	7	308
1429	8	622
1429	9	846
1429	10	359
1430	1	480
1430	2	400
1430	3	324
1430	4	652
1430	5	521
1430	6	366
1430	7	306
1430	8	627
1430	9	875
1430	10	281
1431	1	428
1431	2	170
1431	3	300
1431	4	486
1431	5	392
1431	6	300
1431	7	317
1431	8	533
1431	9	953
1431	10	299
1432	1	346
1432	2	164
1432	3	243
1432	4	375
1432	5	309
1432	6	292
1432	7	292
1432	8	376
1432	9	752
1432	10	200
1433	1	472
1433	2	248
1433	3	322
1433	4	426
1433	5	376
1433	6	347
1433	7	317
1433	8	385
1433	9	954
1433	10	343
1434	1	130
1434	3	51
1434	4	67
1434	5	77
1434	6	46
1434	7	63
1434	8	117
1434	9	227
1434	10	0
1435	4	119
1436	3	387
1436	4	504
1436	6	340
1436	7	269
1436	9	996
1436	10	321
1437	1	437
1437	2	379
1437	3	417
1437	4	634
1437	5	722
1437	6	407
1437	7	417
1437	8	753
1437	9	921
1437	10	427
1438	1	437
1438	2	197
1438	3	347
1438	4	540
1438	5	496
1438	6	333
1438	7	408
1438	8	515
1438	9	851
1438	10	278
1439	1	392
1439	2	205
1439	3	242
1439	4	320
1439	5	374
1439	6	275
1439	7	203
1439	8	458
1439	9	585
1439	10	279
1440	1	434
1440	2	148
1440	3	288
1440	4	503
1440	5	361
1440	6	329
1440	7	335
1440	8	419
1440	9	672
1440	10	346
1441	1	166
1441	2	0
1441	3	22
1441	4	58
1441	5	75
1441	6	48
1441	7	26
1441	8	100
1441	9	5
1441	10	30
1442	6	79
1442	8	143
1442	9	119
1443	1	444
1443	2	142
1443	3	253
1443	4	538
1443	5	431
1443	6	286
1443	7	213
1443	8	625
1443	9	630
1443	10	358
1444	1	425
1444	2	310
1444	3	338
1444	4	642
1444	5	558
1444	6	363
1444	7	371
1444	8	727
1444	9	706
1444	10	377
1445	1	363
1445	2	174
1445	3	266
1445	4	551
1445	5	382
1445	6	269
1445	7	316
1445	8	493
1445	9	756
1445	10	259
1446	1	296
1446	2	222
1446	3	213
1446	4	340
1446	5	292
1446	6	261
1446	7	225
1446	8	421
1446	9	574
1446	10	188
1447	1	355
1447	2	211
1447	3	314
1447	4	451
1447	5	343
1447	6	321
1447	7	282
1447	8	452
1447	9	716
1447	10	263
1448	2	0
1448	3	38
1448	4	89
1448	5	59
1448	6	69
1448	7	90
1448	8	130
1448	9	148
1448	10	0
1449	10	278
1450	1	389
1450	2	306
1450	3	324
1450	4	643
1450	5	542
1450	6	311
1450	7	312
1450	8	623
1450	9	778
1450	10	295
1451	1	298
1451	2	121
1451	3	274
1451	4	526
1451	5	351
1451	6	242
1451	7	306
1451	8	457
1451	9	706
1451	10	256
1452	1	294
1452	2	136
1452	3	147
1452	4	342
1452	5	266
1452	6	224
1452	7	200
1452	8	350
1452	9	507
1452	10	179
1453	1	358
1453	2	200
1453	3	310
1453	4	444
1453	5	324
1453	6	298
1453	7	251
1453	8	358
1453	9	777
1453	10	296
1454	2	0
1454	3	0
1454	4	81
1454	5	79
1454	6	49
1454	7	66
1454	8	177
1454	9	120
1454	10	19
1455	1	168
1455	6	61
1455	9	59
1456	1	349
1456	2	258
1456	3	320
1456	4	506
1456	5	469
1456	6	323
1456	7	221
1456	8	586
1456	9	721
1456	10	308
1457	1	423
1457	2	313
1457	3	424
1457	4	620
1457	5	591
1457	6	362
1457	7	337
1457	8	590
1457	9	714
1457	10	276
1458	1	359
1458	2	183
1458	3	347
1458	4	479
1458	5	350
1458	6	319
1458	7	372
1458	8	448
1458	9	828
1458	10	297
1459	1	365
1459	2	238
1459	3	196
1459	4	314
1459	5	247
1459	6	276
1459	7	251
1459	8	355
1459	9	686
1459	10	231
1460	1	446
1460	2	233
1460	3	301
1460	4	421
1460	5	369
1460	6	345
1460	7	326
1460	8	403
1460	9	916
1460	10	347
1461	1	122
1461	2	31
1461	3	69
1461	4	93
1461	5	92
1461	6	98
1461	7	130
1461	8	92
1461	9	231
1461	10	0
1462	1	121
1462	2	12
1462	4	85
1462	5	97
1462	6	48
1462	9	103
1462	10	40
1463	6	343
1464	1	444
1464	3	389
1464	4	626
1464	6	363
1464	7	378
1464	9	1058
1464	10	353
1465	1	413
1465	2	229
1465	3	368
1465	4	482
1465	5	410
1465	6	339
1465	7	354
1465	8	476
1465	9	1014
1465	10	299
1466	1	403
1466	2	219
1466	3	221
1466	4	301
1466	5	353
1466	6	282
1466	7	270
1466	8	440
1466	9	670
1466	10	326
1467	1	510
1467	2	206
1467	3	325
1467	4	475
1467	5	387
1467	6	363
1467	7	361
1467	8	368
1467	9	837
1467	10	348
1468	1	160
1468	2	35
1468	3	25
1468	4	54
1468	5	68
1468	6	34
1468	7	34
1468	8	152
1468	9	129
1468	10	0
1469	1	390
1469	2	147
1469	3	320
1469	4	510
1469	5	566
1469	6	294
1469	7	301
1469	8	622
1469	9	580
1469	10	391
1470	1	518
1470	2	406
1470	3	465
1470	4	701
1470	5	730
1470	6	445
1470	7	378
1470	8	715
1470	9	846
1470	10	496
1471	1	393
1471	2	149
1471	3	269
1471	4	529
1471	5	289
1471	6	300
1471	7	290
1471	8	482
1471	9	648
1471	10	327
1472	1	332
1472	2	150
1472	3	167
1472	4	318
1472	5	247
1472	6	257
1472	7	245
1472	8	395
1472	9	530
1472	10	267
