0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,26.0,2.0,26.0,26.0,26.0,0.07428571428571429,676.0,52.0,676.0,676.0,676.0,1.9314285714285715,4.0,52.0,52.0,52.0,0.14857142857142858,676.0,676.0,676.0,1.9314285714285715,676.0,676.0,1.9314285714285715,676.0,1.9314285714285715,0.005518367346938776
1.0,27.0,3.0,27.0,27.0,27.0,0.07714285714285714,729.0,81.0,729.0,729.0,729.0,2.0828571428571427,9.0,81.0,81.0,81.0,0.23142857142857143,729.0,729.0,729.0,2.0828571428571427,729.0,729.0,2.0828571428571427,729.0,2.0828571428571427,0.005951020408163265
1.0,28.0,4.0,28.0,28.0,28.0,0.08,784.0,112.0,784.0,784.0,784.0,2.24,16.0,112.0,112.0,112.0,0.32,784.0,784.0,784.0,2.24,784.0,784.0,2.24,784.0,2.24,0.0064
1.0,29.0,5.0,29.0,29.0,29.0,0.08285714285714285,841.0,145.0,841.0,841.0,841.0,2.4028571428571426,25.0,145.0,145.0,145.0,0.41428571428571426,841.0,841.0,841.0,2.4028571428571426,841.0,841.0,2.4028571428571426,841.0,2.4028571428571426,0.006865306122448979
1.0,30.0,6.0,30.0,30.0,30.0,0.08571428571428572,900.0,180.0,900.0,900.0,900.0,2.5714285714285716,36.0,180.0,180.0,180.0,0.5142857142857142,900.0,900.0,900.0,2.5714285714285716,900.0,900.0,2.5714285714285716,900.0,2.5714285714285716,0.007346938775510205
1.0,31.0,7.0,31.0,31.0,31.0,0.08857142857142856,961.0,217.0,961.0,961.0,961.0,2.7457142857142856,49.0,217.0,217.0,217.0,0.62,961.0,961.0,961.0,2.7457142857142856,961.0,961.0,2.7457142857142856,961.0,2.7457142857142856,0.007844897959183672
1.0,32.0,1.0,32.0,32.0,32.0,0.09142857142857143,1024.0,32.0,1024.0,1024.0,1024.0,2.9257142857142857,1.0,32.0,32.0,32.0,0.09142857142857143,1024.0,1024.0,1024.0,2.9257142857142857,1024.0,1024.0,2.9257142857142857,1024.0,2.9257142857142857,0.008359183673469387
1.0,33.0,2.0,33.0,33.0,33.0,0.09428571428571429,1089.0,66.0,1089.0,1089.0,1089.0,3.1114285714285717,4.0,66.0,66.0,66.0,0.18857142857142858,1089.0,1089.0,1089.0,3.1114285714285717,1089.0,1089.0,3.1114285714285717,1089.0,3.1114285714285717,0.008889795918367348
1.0,34.0,3.0,34.0,34.0,34.0,0.09714285714285714,1156.0,102.0,1156.0,1156.0,1156.0,3.302857142857143,9.0,102.0,102.0,102.0,0.2914285714285714,1156.0,1156.0,1156.0,3.302857142857143,1156.0,1156.0,3.302857142857143,1156.0,3.302857142857143,0.009436734693877551
1.0,35.0,4.0,35.0,35.0,35.0,0.1,1225.0,140.0,1225.0,1225.0,1225.0,3.5,16.0,140.0,140.0,140.0,0.4,1225.0,1225.0,1225.0,3.5,1225.0,1225.0,3.5,1225.0,3.5,0.010000000000000002
1.0,36.0,5.0,36.0,36.0,36.0,0.10285714285714286,1296.0,180.0,1296.0,1296.0,1296.0,3.702857142857143,25.0,180.0,180.0,180.0,0.5142857142857142,1296.0,1296.0,1296.0,3.702857142857143,1296.0,1296.0,3.702857142857143,1296.0,3.702857142857143,0.010579591836734693
1.0,37.0,4.0,37.0,37.0,37.0,0.10571428571428572,1369.0,148.0,1369.0,1369.0,1369.0,3.9114285714285715,16.0,148.0,148.0,148.0,0.4228571428571429,1369.0,1369.0,1369.0,3.9114285714285715,1369.0,1369.0,3.9114285714285715,1369.0,3.9114285714285715,0.011175510204081633
1.0,38.0,5.0,38.0,38.0,38.0,0.10857142857142857,1444.0,190.0,1444.0,1444.0,1444.0,4.1257142857142854,25.0,190.0,190.0,190.0,0.5428571428571428,1444.0,1444.0,1444.0,4.1257142857142854,1444.0,1444.0,4.1257142857142854,1444.0,4.1257142857142854,0.011787755102040815
1.0,39.0,6.0,39.0,39.0,39.0,0.11142857142857143,1521.0,234.0,1521.0,1521.0,1521.0,4.345714285714286,36.0,234.0,234.0,234.0,0.6685714285714286,1521.0,1521.0,1521.0,4.345714285714286,1521.0,1521.0,4.345714285714286,1521.0,4.345714285714286,0.012416326530612245
1.0,40.0,7.0,40.0,40.0,40.0,0.11428571428571428,1600.0,280.0,1600.0,1600.0,1600.0,4.571428571428571,49.0,280.0,280.0,280.0,0.7999999999999999,1600.0,1600.0,1600.0,4.571428571428571,1600.0,1600.0,4.571428571428571,1600.0,4.571428571428571,0.013061224489795917
1.0,41.0,1.0,41.0,41.0,41.0,0.11714285714285715,1681.0,41.0,1681.0,1681.0,1681.0,4.802857142857143,1.0,41.0,41.0,41.0,0.11714285714285715,1681.0,1681.0,1681.0,4.802857142857143,1681.0,1681.0,4.802857142857143,1681.0,4.802857142857143,0.013722448979591838
1.0,42.0,2.0,42.0,42.0,42.0,0.12,1764.0,84.0,1764.0,1764.0,1764.0,5.04,4.0,84.0,84.0,84.0,0.24,1764.0,1764.0,1764.0,5.04,1764.0,1764.0,5.04,1764.0,5.04,0.0144
1.0,43.0,3.0,43.0,43.0,43.0,0.12285714285714286,1849.0,129.0,1849.0,1849.0,1849.0,5.282857142857143,9.0,129.0,129.0,129.0,0.36857142857142855,1849.0,1849.0,1849.0,5.282857142857143,1849.0,1849.0,5.282857142857143,1849.0,5.282857142857143,0.015093877551020408
1.0,44.0,4.0,44.0,44.0,44.0,0.12571428571428572,1936.0,176.0,1936.0,1936.0,1936.0,5.531428571428572,16.0,176.0,176.0,176.0,0.5028571428571429,1936.0,1936.0,1936.0,5.531428571428572,1936.0,1936.0,5.531428571428572,1936.0,5.531428571428572,0.015804081632653063
1.0,45.0,5.0,45.0,45.0,45.0,0.12857142857142856,2025.0,225.0,2025.0,2025.0,2025.0,5.785714285714285,25.0,225.0,225.0,225.0,0.6428571428571428,2025.0,2025.0,2025.0,5.785714285714285,2025.0,2025.0,5.785714285714285,2025.0,5.785714285714285,0.016530612244897956
1.0,46.0,6.0,46.0,46.0,46.0,0.13142857142857142,2116.0,276.0,2116.0,2116.0,2116.0,6.045714285714285,36.0,276.0,276.0,276.0,0.7885714285714285,2116.0,2116.0,2116.0,6.045714285714285,2116.0,2116.0,6.045714285714285,2116.0,6.045714285714285,0.017273469387755102
1.0,47.0,1.0,47.0,47.0,47.0,0.13428571428571429,2209.0,47.0,2209.0,2209.0,2209.0,6.311428571428571,1.0,47.0,47.0,47.0,0.13428571428571429,2209.0,2209.0,2209.0,6.311428571428571,2209.0,2209.0,6.311428571428571,2209.0,6.311428571428571,0.01803265306122449
1.0,48.0,2.0,48.0,48.0,48.0,0.13714285714285715,2304.0,96.0,2304.0,2304.0,2304.0,6.582857142857144,4.0,96.0,96.0,96.0,0.2742857142857143,2304.0,2304.0,2304.0,6.582857142857144,2304.0,2304.0,6.582857142857144,2304.0,6.582857142857144,0.018808163265306124
1.0,49.0,3.0,49.0,49.0,49.0,0.14,2401.0,147.0,2401.0,2401.0,2401.0,6.86,9.0,147.0,147.0,147.0,0.42000000000000004,2401.0,2401.0,2401.0,6.86,2401.0,2401.0,6.86,2401.0,6.86,0.019600000000000003
1.0,50.0,4.0,50.0,50.0,50.0,0.14285714285714285,2500.0,200.0,2500.0,2500.0,2500.0,7.142857142857142,16.0,200.0,200.0,200.0,0.5714285714285714,2500.0,2500.0,2500.0,7.142857142857142,2500.0,2500.0,7.142857142857142,2500.0,7.142857142857142,0.02040816326530612
1.0,51.0,5.0,51.0,51.0,51.0,0.1457142857142857,2601.0,255.0,2601.0,2601.0,2601.0,7.4314285714285715,25.0,255.0,255.0,255.0,0.7285714285714285,2601.0,2601.0,2601.0,7.4314285714285715,2601.0,2601.0,7.4314285714285715,2601.0,7.4314285714285715,0.021232653061224488
1.0,52.0,6.0,52.0,52.0,52.0,0.14857142857142858,2704.0,312.0,2704.0,2704.0,2704.0,7.725714285714286,36.0,312.0,312.0,312.0,0.8914285714285715,2704.0,2704.0,2704.0,7.725714285714286,2704.0,2704.0,7.725714285714286,2704.0,7.725714285714286,0.022073469387755104
1.0,53.0,1.0,53.0,53.0,53.0,0.15142857142857144,2809.0,53.0,2809.0,2809.0,2809.0,8.025714285714287,1.0,53.0,53.0,53.0,0.15142857142857144,2809.0,2809.0,2809.0,8.025714285714287,2809.0,2809.0,8.025714285714287,2809.0,8.025714285714287,0.022930612244897963
1.0,54.0,2.0,54.0,54.0,54.0,0.15428571428571428,2916.0,108.0,2916.0,2916.0,2916.0,8.331428571428571,4.0,108.0,108.0,108.0,0.30857142857142855,2916.0,2916.0,2916.0,8.331428571428571,2916.0,2916.0,8.331428571428571,2916.0,8.331428571428571,0.02380408163265306
1.0,55.0,3.0,55.0,55.0,55.0,0.15714285714285714,3025.0,165.0,3025.0,3025.0,3025.0,8.642857142857142,9.0,165.0,165.0,165.0,0.4714285714285714,3025.0,3025.0,3025.0,8.642857142857142,3025.0,3025.0,8.642857142857142,3025.0,8.642857142857142,0.024693877551020406
1.0,56.0,4.0,56.0,56.0,56.0,0.16,3136.0,224.0,3136.0,3136.0,3136.0,8.96,16.0,224.0,224.0,224.0,0.64,3136.0,3136.0,3136.0,8.96,3136.0,3136.0,8.96,3136.0,8.96,0.0256
1.0,57.0,5.0,57.0,57.0,57.0,0.16285714285714287,3249.0,285.0,3249.0,3249.0,3249.0,9.282857142857143,25.0,285.0,285.0,285.0,0.8142857142857143,3249.0,3249.0,3249.0,9.282857142857143,3249.0,3249.0,9.282857142857143,3249.0,9.282857142857143,0.02652244897959184
1.0,58.0,6.0,58.0,58.0,58.0,0.1657142857142857,3364.0,348.0,3364.0,3364.0,3364.0,9.61142857142857,36.0,348.0,348.0,348.0,0.9942857142857142,3364.0,3364.0,3364.0,9.61142857142857,3364.0,3364.0,9.61142857142857,3364.0,9.61142857142857,0.027461224489795915
1.0,59.0,7.0,59.0,59.0,59.0,0.16857142857142857,3481.0,413.0,3481.0,3481.0,3481.0,9.945714285714285,49.0,413.0,413.0,413.0,1.18,3481.0,3481.0,3481.0,9.945714285714285,3481.0,3481.0,9.945714285714285,3481.0,9.945714285714285,0.028416326530612244
1.0,60.0,1.0,60.0,60.0,60.0,0.17142857142857143,3600.0,60.0,3600.0,3600.0,3600.0,10.285714285714286,1.0,60.0,60.0,60.0,0.17142857142857143,3600.0,3600.0,3600.0,10.285714285714286,3600.0,3600.0,10.285714285714286,3600.0,10.285714285714286,0.02938775510204082
1.0,61.0,2.0,61.0,61.0,61.0,0.1742857142857143,3721.0,122.0,3721.0,3721.0,3721.0,10.631428571428572,4.0,122.0,122.0,122.0,0.3485714285714286,3721.0,3721.0,3721.0,10.631428571428572,3721.0,3721.0,10.631428571428572,3721.0,10.631428571428572,0.030375510204081635
1.0,62.0,3.0,62.0,62.0,62.0,0.17714285714285713,3844.0,186.0,3844.0,3844.0,3844.0,10.982857142857142,9.0,186.0,186.0,186.0,0.5314285714285714,3844.0,3844.0,3844.0,10.982857142857142,3844.0,3844.0,10.982857142857142,3844.0,10.982857142857142,0.03137959183673469
1.0,63.0,4.0,63.0,63.0,63.0,0.18,3969.0,252.0,3969.0,3969.0,3969.0,11.34,16.0,252.0,252.0,252.0,0.72,3969.0,3969.0,3969.0,11.34,3969.0,3969.0,11.34,3969.0,11.34,0.0324
1.0,64.0,5.0,64.0,64.0,64.0,0.18285714285714286,4096.0,320.0,4096.0,4096.0,4096.0,11.702857142857143,25.0,320.0,320.0,320.0,0.9142857142857143,4096.0,4096.0,4096.0,11.702857142857143,4096.0,4096.0,11.702857142857143,4096.0,11.702857142857143,0.03343673469387755
1.0,65.0,6.0,65.0,65.0,65.0,0.18571428571428572,4225.0,390.0,4225.0,4225.0,4225.0,12.071428571428571,36.0,390.0,390.0,390.0,1.1142857142857143,4225.0,4225.0,4225.0,12.071428571428571,4225.0,4225.0,12.071428571428571,4225.0,12.071428571428571,0.03448979591836735
1.0,66.0,1.0,66.0,66.0,66.0,0.18857142857142858,4356.0,66.0,4356.0,4356.0,4356.0,12.445714285714287,1.0,66.0,66.0,66.0,0.18857142857142858,4356.0,4356.0,4356.0,12.445714285714287,4356.0,4356.0,12.445714285714287,4356.0,12.445714285714287,0.03555918367346939
1.0,67.0,2.0,67.0,67.0,67.0,0.19142857142857142,4489.0,134.0,4489.0,4489.0,4489.0,12.825714285714286,4.0,134.0,134.0,134.0,0.38285714285714284,4489.0,4489.0,4489.0,12.825714285714286,4489.0,4489.0,12.825714285714286,4489.0,12.825714285714286,0.03664489795918367
1.0,68.0,3.0,68.0,68.0,68.0,0.19428571428571428,4624.0,204.0,4624.0,4624.0,4624.0,13.211428571428572,9.0,204.0,204.0,204.0,0.5828571428571429,4624.0,4624.0,4624.0,13.211428571428572,4624.0,4624.0,13.211428571428572,4624.0,13.211428571428572,0.037746938775510205
1.0,69.0,4.0,69.0,69.0,69.0,0.19714285714285715,4761.0,276.0,4761.0,4761.0,4761.0,13.602857142857143,16.0,276.0,276.0,276.0,0.7885714285714286,4761.0,4761.0,4761.0,13.602857142857143,4761.0,4761.0,13.602857142857143,4761.0,13.602857142857143,0.038865306122448984
1.0,70.0,5.0,70.0,70.0,70.0,0.2,4900.0,350.0,4900.0,4900.0,4900.0,14.0,25.0,350.0,350.0,350.0,1.0,4900.0,4900.0,4900.0,14.0,4900.0,4900.0,14.0,4900.0,14.0,0.04000000000000001
1.0,71.0,6.0,71.0,71.0,71.0,0.20285714285714285,5041.0,426.0,5041.0,5041.0,5041.0,14.402857142857142,36.0,426.0,426.0,426.0,1.217142857142857,5041.0,5041.0,5041.0,14.402857142857142,5041.0,5041.0,14.402857142857142,5041.0,14.402857142857142,0.041151020408163264
1.0,72.0,1.0,72.0,72.0,72.0,0.2057142857142857,5184.0,72.0,5184.0,5184.0,5184.0,14.811428571428571,1.0,72.0,72.0,72.0,0.2057142857142857,5184.0,5184.0,5184.0,14.811428571428571,5184.0,5184.0,14.811428571428571,5184.0,14.811428571428571,0.04231836734693877
1.0,73.0,2.0,73.0,73.0,73.0,0.20857142857142857,5329.0,146.0,5329.0,5329.0,5329.0,15.225714285714286,4.0,146.0,146.0,146.0,0.41714285714285715,5329.0,5329.0,5329.0,15.225714285714286,5329.0,5329.0,15.225714285714286,5329.0,15.225714285714286,0.04350204081632653
1.0,74.0,3.0,74.0,74.0,74.0,0.21142857142857144,5476.0,222.0,5476.0,5476.0,5476.0,15.645714285714286,9.0,222.0,222.0,222.0,0.6342857142857143,5476.0,5476.0,5476.0,15.645714285714286,5476.0,5476.0,15.645714285714286,5476.0,15.645714285714286,0.04470204081632653
1.0,75.0,4.0,75.0,75.0,75.0,0.21428571428571427,5625.0,300.0,5625.0,5625.0,5625.0,16.07142857142857,16.0,300.0,300.0,300.0,0.8571428571428571,5625.0,5625.0,5625.0,16.07142857142857,5625.0,5625.0,16.07142857142857,5625.0,16.07142857142857,0.04591836734693877
1.0,76.0,5.0,76.0,76.0,76.0,0.21714285714285714,5776.0,380.0,5776.0,5776.0,5776.0,16.502857142857142,25.0,380.0,380.0,380.0,1.0857142857142856,5776.0,5776.0,5776.0,16.502857142857142,5776.0,5776.0,16.502857142857142,5776.0,16.502857142857142,0.04715102040816326
1.0,77.0,6.0,77.0,77.0,77.0,0.22,5929.0,462.0,5929.0,5929.0,5929.0,16.94,36.0,462.0,462.0,462.0,1.32,5929.0,5929.0,5929.0,16.94,5929.0,5929.0,16.94,5929.0,16.94,0.0484
1.0,78.0,7.0,78.0,78.0,78.0,0.22285714285714286,6084.0,546.0,6084.0,6084.0,6084.0,17.382857142857144,49.0,546.0,546.0,546.0,1.56,6084.0,6084.0,6084.0,17.382857142857144,6084.0,6084.0,17.382857142857144,6084.0,17.382857142857144,0.04966530612244898
1.0,79.0,1.0,79.0,79.0,79.0,0.2257142857142857,6241.0,79.0,6241.0,6241.0,6241.0,17.83142857142857,1.0,79.0,79.0,79.0,0.2257142857142857,6241.0,6241.0,6241.0,17.83142857142857,6241.0,6241.0,17.83142857142857,6241.0,17.83142857142857,0.050946938775510195
1.0,80.0,2.0,80.0,80.0,80.0,0.22857142857142856,6400.0,160.0,6400.0,6400.0,6400.0,18.285714285714285,4.0,160.0,160.0,160.0,0.45714285714285713,6400.0,6400.0,6400.0,18.285714285714285,6400.0,6400.0,18.285714285714285,6400.0,18.285714285714285,0.05224489795918367
1.0,81.0,3.0,81.0,81.0,81.0,0.23142857142857143,6561.0,243.0,6561.0,6561.0,6561.0,18.745714285714286,9.0,243.0,243.0,243.0,0.6942857142857143,6561.0,6561.0,6561.0,18.745714285714286,6561.0,6561.0,18.745714285714286,6561.0,18.745714285714286,0.05355918367346939
1.0,82.0,4.0,82.0,82.0,82.0,0.2342857142857143,6724.0,328.0,6724.0,6724.0,6724.0,19.211428571428574,16.0,328.0,328.0,328.0,0.9371428571428572,6724.0,6724.0,6724.0,19.211428571428574,6724.0,6724.0,19.211428571428574,6724.0,19.211428571428574,0.05488979591836735
1.0,83.0,5.0,83.0,83.0,83.0,0.23714285714285716,6889.0,415.0,6889.0,6889.0,6889.0,19.682857142857145,25.0,415.0,415.0,415.0,1.1857142857142857,6889.0,6889.0,6889.0,19.682857142857145,6889.0,6889.0,19.682857142857145,6889.0,19.682857142857145,0.056236734693877556
1.0,84.0,6.0,84.0,84.0,84.0,0.24,7056.0,504.0,7056.0,7056.0,7056.0,20.16,36.0,504.0,504.0,504.0,1.44,7056.0,7056.0,7056.0,20.16,7056.0,7056.0,20.16,7056.0,20.16,0.0576
1.0,85.0,7.0,85.0,85.0,85.0,0.24285714285714285,7225.0,595.0,7225.0,7225.0,7225.0,20.642857142857142,49.0,595.0,595.0,595.0,1.7,7225.0,7225.0,7225.0,20.642857142857142,7225.0,7225.0,20.642857142857142,7225.0,20.642857142857142,0.05897959183673469
1.0,86.0,1.0,86.0,86.0,86.0,0.24571428571428572,7396.0,86.0,7396.0,7396.0,7396.0,21.13142857142857,1.0,86.0,86.0,86.0,0.24571428571428572,7396.0,7396.0,7396.0,21.13142857142857,7396.0,7396.0,21.13142857142857,7396.0,21.13142857142857,0.060375510204081634
1.0,87.0,2.0,87.0,87.0,87.0,0.24857142857142858,7569.0,174.0,7569.0,7569.0,7569.0,21.625714285714288,4.0,174.0,174.0,174.0,0.49714285714285716,7569.0,7569.0,7569.0,21.625714285714288,7569.0,7569.0,21.625714285714288,7569.0,21.625714285714288,0.06178775510204082
1.0,88.0,3.0,88.0,88.0,88.0,0.25142857142857145,7744.0,264.0,7744.0,7744.0,7744.0,22.125714285714288,9.0,264.0,264.0,264.0,0.7542857142857143,7744.0,7744.0,7744.0,22.125714285714288,7744.0,7744.0,22.125714285714288,7744.0,22.125714285714288,0.06321632653061225
1.0,89.0,4.0,89.0,89.0,89.0,0.2542857142857143,7921.0,356.0,7921.0,7921.0,7921.0,22.63142857142857,16.0,356.0,356.0,356.0,1.0171428571428571,7921.0,7921.0,7921.0,22.63142857142857,7921.0,7921.0,22.63142857142857,7921.0,22.63142857142857,0.06466122448979592
1.0,90.0,5.0,90.0,90.0,90.0,0.2571428571428571,8100.0,450.0,8100.0,8100.0,8100.0,23.14285714285714,25.0,450.0,450.0,450.0,1.2857142857142856,8100.0,8100.0,8100.0,23.14285714285714,8100.0,8100.0,23.14285714285714,8100.0,23.14285714285714,0.06612244897959182
1.0,91.0,6.0,91.0,91.0,91.0,0.26,8281.0,546.0,8281.0,8281.0,8281.0,23.66,36.0,546.0,546.0,546.0,1.56,8281.0,8281.0,8281.0,23.66,8281.0,8281.0,23.66,8281.0,23.66,0.06760000000000001
1.0,92.0,1.0,92.0,92.0,92.0,0.26285714285714284,8464.0,92.0,8464.0,8464.0,8464.0,24.18285714285714,1.0,92.0,92.0,92.0,0.26285714285714284,8464.0,8464.0,8464.0,24.18285714285714,8464.0,8464.0,24.18285714285714,8464.0,24.18285714285714,0.06909387755102041
1.0,93.0,2.0,93.0,93.0,93.0,0.26571428571428574,8649.0,186.0,8649.0,8649.0,8649.0,24.711428571428574,4.0,186.0,186.0,186.0,0.5314285714285715,8649.0,8649.0,8649.0,24.711428571428574,8649.0,8649.0,24.711428571428574,8649.0,24.711428571428574,0.07060408163265307
1.0,94.0,3.0,94.0,94.0,94.0,0.26857142857142857,8836.0,282.0,8836.0,8836.0,8836.0,25.245714285714286,9.0,282.0,282.0,282.0,0.8057142857142857,8836.0,8836.0,8836.0,25.245714285714286,8836.0,8836.0,25.245714285714286,8836.0,25.245714285714286,0.07213061224489796
