0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,cnt,date,day_of_week,brand
1.0,1113.0,1.0,3.0,4.0,2016.0,22.0,1238769.0,1113.0,3339.0,4452.0,2243808.0,24486.0,1.0,3.0,4.0,2016.0,22.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,286,1113.0,3.0,1
1.0,1113.0,2.0,3.0,4.0,2016.0,22.0,1238769.0,2226.0,3339.0,4452.0,2243808.0,24486.0,4.0,6.0,8.0,4032.0,44.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,203,1113.0,3.0,2
1.0,1113.0,3.0,3.0,4.0,2016.0,22.0,1238769.0,3339.0,3339.0,4452.0,2243808.0,24486.0,9.0,9.0,12.0,6048.0,66.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,499,1113.0,3.0,3
1.0,1113.0,4.0,3.0,4.0,2016.0,22.0,1238769.0,4452.0,3339.0,4452.0,2243808.0,24486.0,16.0,12.0,16.0,8064.0,88.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,466,1113.0,3.0,4
1.0,1113.0,5.0,3.0,4.0,2016.0,22.0,1238769.0,5565.0,3339.0,4452.0,2243808.0,24486.0,25.0,15.0,20.0,10080.0,110.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,377,1113.0,3.0,5
1.0,1113.0,6.0,3.0,4.0,2016.0,22.0,1238769.0,6678.0,3339.0,4452.0,2243808.0,24486.0,36.0,18.0,24.0,12096.0,132.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,242,1113.0,3.0,6
1.0,1113.0,7.0,3.0,4.0,2016.0,22.0,1238769.0,7791.0,3339.0,4452.0,2243808.0,24486.0,49.0,21.0,28.0,14112.0,154.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,426,1113.0,3.0,7
1.0,1113.0,8.0,3.0,4.0,2016.0,22.0,1238769.0,8904.0,3339.0,4452.0,2243808.0,24486.0,64.0,24.0,32.0,16128.0,176.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,419,1113.0,3.0,8
1.0,1113.0,9.0,3.0,4.0,2016.0,22.0,1238769.0,10017.0,3339.0,4452.0,2243808.0,24486.0,81.0,27.0,36.0,18144.0,198.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,672,1113.0,3.0,9
1.0,1113.0,10.0,3.0,4.0,2016.0,22.0,1238769.0,11130.0,3339.0,4452.0,2243808.0,24486.0,100.0,30.0,40.0,20160.0,220.0,9.0,12.0,6048.0,66.0,16.0,8064.0,88.0,4064256.0,44352.0,484.0,341,1113.0,3.0,10
1.0,1114.0,1.0,4.0,4.0,2016.0,23.0,1240996.0,1114.0,4456.0,4456.0,2245824.0,25622.0,1.0,4.0,4.0,2016.0,23.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,449,1114.0,4.0,1
1.0,1114.0,2.0,4.0,4.0,2016.0,23.0,1240996.0,2228.0,4456.0,4456.0,2245824.0,25622.0,4.0,8.0,8.0,4032.0,46.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,478,1114.0,4.0,2
1.0,1114.0,3.0,4.0,4.0,2016.0,23.0,1240996.0,3342.0,4456.0,4456.0,2245824.0,25622.0,9.0,12.0,12.0,6048.0,69.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,235,1114.0,4.0,3
1.0,1114.0,4.0,4.0,4.0,2016.0,23.0,1240996.0,4456.0,4456.0,4456.0,2245824.0,25622.0,16.0,16.0,16.0,8064.0,92.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,296,1114.0,4.0,4
1.0,1114.0,5.0,4.0,4.0,2016.0,23.0,1240996.0,5570.0,4456.0,4456.0,2245824.0,25622.0,25.0,20.0,20.0,10080.0,115.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,242,1114.0,4.0,5
1.0,1114.0,6.0,4.0,4.0,2016.0,23.0,1240996.0,6684.0,4456.0,4456.0,2245824.0,25622.0,36.0,24.0,24.0,12096.0,138.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,280,1114.0,4.0,6
1.0,1114.0,7.0,4.0,4.0,2016.0,23.0,1240996.0,7798.0,4456.0,4456.0,2245824.0,25622.0,49.0,28.0,28.0,14112.0,161.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,438,1114.0,4.0,7
1.0,1114.0,8.0,4.0,4.0,2016.0,23.0,1240996.0,8912.0,4456.0,4456.0,2245824.0,25622.0,64.0,32.0,32.0,16128.0,184.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,355,1114.0,4.0,8
1.0,1114.0,9.0,4.0,4.0,2016.0,23.0,1240996.0,10026.0,4456.0,4456.0,2245824.0,25622.0,81.0,36.0,36.0,18144.0,207.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,614,1114.0,4.0,9
1.0,1114.0,10.0,4.0,4.0,2016.0,23.0,1240996.0,11140.0,4456.0,4456.0,2245824.0,25622.0,100.0,40.0,40.0,20160.0,230.0,16.0,16.0,8064.0,92.0,16.0,8064.0,92.0,4064256.0,46368.0,529.0,391,1114.0,4.0,10
1.0,1115.0,1.0,5.0,4.0,2016.0,24.0,1243225.0,1115.0,5575.0,4460.0,2247840.0,26760.0,1.0,5.0,4.0,2016.0,24.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,327,1115.0,5.0,1
1.0,1115.0,2.0,5.0,4.0,2016.0,24.0,1243225.0,2230.0,5575.0,4460.0,2247840.0,26760.0,4.0,10.0,8.0,4032.0,48.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,145,1115.0,5.0,2
1.0,1115.0,3.0,5.0,4.0,2016.0,24.0,1243225.0,3345.0,5575.0,4460.0,2247840.0,26760.0,9.0,15.0,12.0,6048.0,72.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,285,1115.0,5.0,3
1.0,1115.0,4.0,5.0,4.0,2016.0,24.0,1243225.0,4460.0,5575.0,4460.0,2247840.0,26760.0,16.0,20.0,16.0,8064.0,96.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,266,1115.0,5.0,4
1.0,1115.0,5.0,5.0,4.0,2016.0,24.0,1243225.0,5575.0,5575.0,4460.0,2247840.0,26760.0,25.0,25.0,20.0,10080.0,120.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,206,1115.0,5.0,5
1.0,1115.0,6.0,5.0,4.0,2016.0,24.0,1243225.0,6690.0,5575.0,4460.0,2247840.0,26760.0,36.0,30.0,24.0,12096.0,144.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,228,1115.0,5.0,6
1.0,1115.0,7.0,5.0,4.0,2016.0,24.0,1243225.0,7805.0,5575.0,4460.0,2247840.0,26760.0,49.0,35.0,28.0,14112.0,168.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,168,1115.0,5.0,7
1.0,1115.0,8.0,5.0,4.0,2016.0,24.0,1243225.0,8920.0,5575.0,4460.0,2247840.0,26760.0,64.0,40.0,32.0,16128.0,192.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,304,1115.0,5.0,8
1.0,1115.0,9.0,5.0,4.0,2016.0,24.0,1243225.0,10035.0,5575.0,4460.0,2247840.0,26760.0,81.0,45.0,36.0,18144.0,216.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,549,1115.0,5.0,9
1.0,1115.0,10.0,5.0,4.0,2016.0,24.0,1243225.0,11150.0,5575.0,4460.0,2247840.0,26760.0,100.0,50.0,40.0,20160.0,240.0,25.0,20.0,10080.0,120.0,16.0,8064.0,96.0,4064256.0,48384.0,576.0,202,1115.0,5.0,10
1.0,1116.0,1.0,6.0,4.0,2016.0,25.0,1245456.0,1116.0,6696.0,4464.0,2249856.0,27900.0,1.0,6.0,4.0,2016.0,25.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,102,1116.0,6.0,1
1.0,1116.0,2.0,6.0,4.0,2016.0,25.0,1245456.0,2232.0,6696.0,4464.0,2249856.0,27900.0,4.0,12.0,8.0,4032.0,50.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,72,1116.0,6.0,2
1.0,1116.0,3.0,6.0,4.0,2016.0,25.0,1245456.0,3348.0,6696.0,4464.0,2249856.0,27900.0,9.0,18.0,12.0,6048.0,75.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,143,1116.0,6.0,3
1.0,1116.0,4.0,6.0,4.0,2016.0,25.0,1245456.0,4464.0,6696.0,4464.0,2249856.0,27900.0,16.0,24.0,16.0,8064.0,100.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,95,1116.0,6.0,4
1.0,1116.0,5.0,6.0,4.0,2016.0,25.0,1245456.0,5580.0,6696.0,4464.0,2249856.0,27900.0,25.0,30.0,20.0,10080.0,125.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,257,1116.0,6.0,5
1.0,1116.0,6.0,6.0,4.0,2016.0,25.0,1245456.0,6696.0,6696.0,4464.0,2249856.0,27900.0,36.0,36.0,24.0,12096.0,150.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,58,1116.0,6.0,6
1.0,1116.0,7.0,6.0,4.0,2016.0,25.0,1245456.0,7812.0,6696.0,4464.0,2249856.0,27900.0,49.0,42.0,28.0,14112.0,175.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,70,1116.0,6.0,7
1.0,1116.0,8.0,6.0,4.0,2016.0,25.0,1245456.0,8928.0,6696.0,4464.0,2249856.0,27900.0,64.0,48.0,32.0,16128.0,200.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,35,1116.0,6.0,8
1.0,1116.0,9.0,6.0,4.0,2016.0,25.0,1245456.0,10044.0,6696.0,4464.0,2249856.0,27900.0,81.0,54.0,36.0,18144.0,225.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,184,1116.0,6.0,9
1.0,1116.0,10.0,6.0,4.0,2016.0,25.0,1245456.0,11160.0,6696.0,4464.0,2249856.0,27900.0,100.0,60.0,40.0,20160.0,250.0,36.0,24.0,12096.0,150.0,16.0,8064.0,100.0,4064256.0,50400.0,625.0,56,1116.0,6.0,10
1.0,1117.0,1.0,1.0,4.0,2016.0,27.0,1247689.0,1117.0,1117.0,4468.0,2251872.0,30159.0,1.0,1.0,4.0,2016.0,27.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,245,1117.0,1.0,1
1.0,1117.0,2.0,1.0,4.0,2016.0,27.0,1247689.0,2234.0,1117.0,4468.0,2251872.0,30159.0,4.0,2.0,8.0,4032.0,54.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,289,1117.0,1.0,2
1.0,1117.0,3.0,1.0,4.0,2016.0,27.0,1247689.0,3351.0,1117.0,4468.0,2251872.0,30159.0,9.0,3.0,12.0,6048.0,81.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,314,1117.0,1.0,3
1.0,1117.0,4.0,1.0,4.0,2016.0,27.0,1247689.0,4468.0,1117.0,4468.0,2251872.0,30159.0,16.0,4.0,16.0,8064.0,108.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,437,1117.0,1.0,4
1.0,1117.0,5.0,1.0,4.0,2016.0,27.0,1247689.0,5585.0,1117.0,4468.0,2251872.0,30159.0,25.0,5.0,20.0,10080.0,135.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,529,1117.0,1.0,5
1.0,1117.0,6.0,1.0,4.0,2016.0,27.0,1247689.0,6702.0,1117.0,4468.0,2251872.0,30159.0,36.0,6.0,24.0,12096.0,162.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,347,1117.0,1.0,6
1.0,1117.0,7.0,1.0,4.0,2016.0,27.0,1247689.0,7819.0,1117.0,4468.0,2251872.0,30159.0,49.0,7.0,28.0,14112.0,189.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,337,1117.0,1.0,7
1.0,1117.0,8.0,1.0,4.0,2016.0,27.0,1247689.0,8936.0,1117.0,4468.0,2251872.0,30159.0,64.0,8.0,32.0,16128.0,216.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,553,1117.0,1.0,8
1.0,1117.0,9.0,1.0,4.0,2016.0,27.0,1247689.0,10053.0,1117.0,4468.0,2251872.0,30159.0,81.0,9.0,36.0,18144.0,243.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,603,1117.0,1.0,9
1.0,1117.0,10.0,1.0,4.0,2016.0,27.0,1247689.0,11170.0,1117.0,4468.0,2251872.0,30159.0,100.0,10.0,40.0,20160.0,270.0,1.0,4.0,2016.0,27.0,16.0,8064.0,108.0,4064256.0,54432.0,729.0,337,1117.0,1.0,10
1.0,1118.0,1.0,2.0,4.0,2016.0,28.0,1249924.0,1118.0,2236.0,4472.0,2253888.0,31304.0,1.0,2.0,4.0,2016.0,28.0,4.0,8.0,4032.0,56.0,16.0,8064.0,112.0,4064256.0,56448.0,784.0,442,1118.0,2.0,1
1.0,1118.0,2.0,2.0,4.0,2016.0,28.0,1249924.0,2236.0,2236.0,4472.0,2253888.0,31304.0,4.0,4.0,8.0,4032.0,56.0,4.0,8.0,4032.0,56.0,16.0,8064.0,112.0,4064256.0,56448.0,784.0,181,1118.0,2.0,2
1.0,1118.0,3.0,2.0,4.0,2016.0,28.0,1249924.0,3354.0,2236.0,4472.0,2253888.0,31304.0,9.0,6.0,12.0,6048.0,84.0,4.0,8.0,4032.0,56.0,16.0,8064.0,112.0,4064256.0,56448.0,784.0,285,1118.0,2.0,3
